host_id,host_name,list_id,neighbourhood_group,neighbourhood,calculated_host_listings_count
245314318,Arthouse Hotel,32681584,Manhattan,Upper West Side,10
244370442,Paramount Hotel,32683419,Manhattan,Theater District,7
244370442,Paramount Hotel,32683422,Manhattan,Theater District,7
244370442,Paramount Hotel,32683430,Manhattan,Theater District,7
244370442,Paramount Hotel,32683433,Manhattan,Theater District,7
244370442,Paramount Hotel,32683537,Manhattan,Theater District,7
67449621,Renel,32687805,Brooklyn,Crown Heights,1
245324803,Alexandra,32691375,Manhattan,Chelsea,1
1623509,Ngozi,32692224,Manhattan,Harlem,1
242962235,Yuval,32694705,Queens,Ridgewood,23
242962235,Yuval,32694901,Queens,Ridgewood,23
144653854,Natalya,32695204,Staten Island,Arrochar,1
244746656,William,32695489,Manhattan,Midtown,4
244746656,William,32695731,Manhattan,Midtown,4
244746656,William,32695762,Manhattan,Midtown,4
244746656,William,32695800,Manhattan,Midtown,4
228235742,Amber,32696766,Manhattan,East Village,1
244182582,Milena,32696852,Manhattan,Lower East Side,4
228184534,Ekaterina,32697000,Brooklyn,Williamsburg,1
158891219,Peter,32697097,Brooklyn,Bushwick,1
69784014,William,32697582,Manhattan,Upper East Side,1
199075581,Larry,32697647,Queens,Jamaica,1
244438661,Bel,32698370,Manhattan,Upper West Side,2
241236910,Bernadette,32698909,Bronx,Wakefield,1
74116175,Lauro,32699108,Queens,Long Island City,1
180523383,Richardene,32699916,Manhattan,East Harlem,1
144224025,Khaled,32699981,Brooklyn,Bushwick,1
245324678,Steven,32700870,Manhattan,Midtown,1
130185535,Renee,32701394,Manhattan,East Village,1
244453286,Alba,32701542,Queens,Sunnyside,2
18170444,Sebastian,32702033,Brooklyn,Carroll Gardens,2
163749958,Brianna,32704496,Manhattan,Kips Bay,3
110001729,Erick,32705496,Manhattan,Harlem,1
206758177,Miguel,32711107,Manhattan,Upper West Side,3
21056486,Hanna,32711759,Manhattan,Midtown,1
22125997,Lilly Rose,32713924,Bronx,Westchester Square,2
30283594,Kara,32714098,Manhattan,Hell's Kitchen,121
30283594,Kara,32714417,Manhattan,Hell's Kitchen,121
30283594,Kara,32714435,Manhattan,Hell's Kitchen,121
29525065,Mj,32714651,Manhattan,Upper West Side,1
195509478,Jingyeong,32715168,Queens,Maspeth,2
125981804,Ornella,32716117,Brooklyn,Brooklyn Heights,1
205764159,Sarah,32716275,Manhattan,Lower East Side,1
245878254,Amanda,32717193,Brooklyn,Greenpoint,1
242962235,Yuval,32717623,Queens,Ridgewood,23
242962235,Yuval,32717722,Queens,Ridgewood,23
43494916,Tilly,32717887,Brooklyn,Crown Heights,2
15538629,Brigitte,32718064,Brooklyn,Bedford-Stuyvesant,1
24809291,Luca,32718338,Brooklyn,Williamsburg,1
25059364,Yogi,32718483,Manhattan,Kips Bay,3
34313176,Eddie,32719444,Queens,Rego Park,4
245805416,Samantha,32721182,Brooklyn,DUMBO,1
64222121,Deanna,32721316,Manhattan,Midtown,1
90463984,Isabelle,32721564,Queens,Richmond Hill,3
19303369,Hiroki,32722219,Manhattan,Inwood,37
212338108,James R,32722262,Manhattan,Harlem,1
6753972,July,32722385,Brooklyn,Bedford-Stuyvesant,1
111466,Joanna,32723619,Brooklyn,Williamsburg,1
4726371,Samantha,32724046,Brooklyn,Gowanus,2
42164373,Gina,32724719,Brooklyn,Bushwick,1
58994794,Jean-Paul,32724929,Brooklyn,Bedford-Stuyvesant,1
241694782,Karin,32725337,Brooklyn,Bedford-Stuyvesant,2
762610,Christopher,32725374,Queens,Arverne,2
4113106,Frederic,32726051,Manhattan,Harlem,2
246096171,Ramón Emilio,32726513,Brooklyn,Bedford-Stuyvesant,1
219727469,Marcelo,32726808,Brooklyn,Bedford-Stuyvesant,4
50333451,Jennifer,32729130,Manhattan,Chinatown,1
49758877,Karina,32731541,Brooklyn,Bedford-Stuyvesant,1
106067584,Shelby,32732490,Brooklyn,Bedford-Stuyvesant,1
103240731,Fairry,32733884,Manhattan,East Village,1
241390361,Melissa,32734625,Brooklyn,Bedford-Stuyvesant,1
24386929,Colton,32735694,Brooklyn,Bushwick,1
246173897,Michael,32736925,Manhattan,Lower East Side,1
22544960,Farnaz,32737146,Brooklyn,Williamsburg,1
50741398,Jessica,32737169,Manhattan,Upper West Side,4
94038074,Forum,32739824,Manhattan,Upper East Side,1
245637171,Min,32739899,Manhattan,East Village,8
219517861,Sonder (NYC),32740310,Manhattan,Murray Hill,327
219517861,Sonder (NYC),32740475,Manhattan,Murray Hill,327
219517861,Sonder (NYC),32740570,Manhattan,Murray Hill,327
181889371,David,32740761,Brooklyn,Sea Gate,1
52970439,Abraham,32740979,Queens,Astoria,1
18318834,Anika,32741043,Brooklyn,Clinton Hill,1
161514941,Maria,32742238,Brooklyn,Cypress Hills,1
246194760,Noel,32742915,Queens,East Elmhurst,4
221901576,Richard,32742923,Manhattan,West Village,2
246222122,Anna,32743311,Manhattan,East Village,2
2839817,Rain,32743787,Brooklyn,Bedford-Stuyvesant,1
246232599,Shel,32744022,Manhattan,Upper West Side,1
118385679,Nina,32744084,Brooklyn,Williamsburg,1
163749958,Brianna,32744206,Manhattan,Kips Bay,3
246239362,William,32744748,Queens,Belle Harbor,1
242631139,Glen,32745294,Brooklyn,East Flatbush,4
242631139,Glen,32745711,Brooklyn,East Flatbush,4
5560274,Blake,32746895,Brooklyn,Crown Heights,1
203890641,Vinicius,32747955,Queens,Ditmars Steinway,2
246272839,Northern Star Realty,32748003,Queens,Flushing,4
230745945,Hong,32748646,Manhattan,Chelsea,1
51596474,Antony,32749109,Brooklyn,Bay Ridge,12
246290852,Eddie,32749511,Brooklyn,Bedford-Stuyvesant,2
53725579,William,32749800,Manhattan,Washington Heights,3
33287445,Jean,32750252,Queens,Elmhurst,1
62803,Eugenia,32750384,Brooklyn,Brownsville,2
245394439,Joyce,32757476,Manhattan,Harlem,1
144008701,Ozzy Ciao,32758570,Manhattan,Harlem,2
160187991,Rosalina,32759322,Manhattan,East Harlem,1
115136074,Tina,32759711,Queens,Springfield Gardens,3
245333087,Shoshana,32760292,Manhattan,Murray Hill,1
140433148,Lauren,32760468,Brooklyn,Bushwick,3
18272280,Louis,32762071,Brooklyn,Bedford-Stuyvesant,2
31518987,Yoni,32763453,Manhattan,Chelsea,1
5313154,Garrett,32764445,Manhattan,Washington Heights,1
1844921,Ananth,32764575,Manhattan,Chelsea,1
44169567,Ragini,32764647,Queens,Astoria,1
2915668,Vince,32765655,Brooklyn,Williamsburg,1
16509151,Deborah,32765984,Queens,Forest Hills,1
243367528,Lucca & Paula,32765985,Queens,Astoria,7
246432505,Qing,32766010,Manhattan,Midtown,1
137358866,Kazuya,32770241,Queens,Sunnyside,103
192187594,Joselyn,32770484,Queens,Maspeth,1
246456163,Diego,32773207,Manhattan,Chelsea,1
16479647,Rebecca,32775747,Brooklyn,Bedford-Stuyvesant,1
53725579,William,32777169,Manhattan,Washington Heights,3
201015598,Anchor,32777705,Brooklyn,Bedford-Stuyvesant,17
1135032,Kelsey,32779148,Brooklyn,Red Hook,1
145573505,Jasmine,32780360,Manhattan,Hell's Kitchen,1
5592622,Christina,32781823,Queens,Astoria,5
140125433,Yany,32782675,Bronx,Williamsbridge,1
246589575,Regina,32783284,Brooklyn,Brighton Beach,1
25312503,Gerrod & Rebecca,32783365,Manhattan,East Village,1
12680161,Tirinda,32783755,Brooklyn,Boerum Hill,2
246331794,Anna,32784434,Manhattan,Murray Hill,2
10994728,Jeff,32784607,Brooklyn,Williamsburg,1
20433973,Julia,32785169,Bronx,City Island,2
3040104,Todd,32785423,Brooklyn,Park Slope,1
10783378,Diana,32786031,Brooklyn,Prospect-Lefferts Gardens,1
234393604,Sol,32786180,Queens,Middle Village,1
82940021,Todd,32786275,Manhattan,Hell's Kitchen,1
246622509,Nalya,32787798,Brooklyn,Sheepshead Bay,1
1786901,Shai,32788167,Manhattan,Upper East Side,9
9773038,Yuki,32788343,Brooklyn,Bedford-Stuyvesant,3
53149725,Elena,32788464,Manhattan,Upper East Side,1
9773038,Yuki,32788864,Brooklyn,Bedford-Stuyvesant,3
193111692,Dan,32788877,Queens,Astoria,1
481630,Sebastian,32788887,Brooklyn,Bedford-Stuyvesant,2
246653349,Juan,32789261,Bronx,Baychester,1
4361061,Abrm,32789884,Queens,Astoria,2
246664340,Andrew,32790135,Manhattan,West Village,1
246666261,Jovid,32790345,Bronx,Claremont Village,1
246665018,Helio,32790547,Queens,Long Island City,1
63966717,Carol,32792015,Bronx,Fordham,2
246681878,Erica,32792151,Brooklyn,Fort Greene,1
5861806,Linn,32792802,Manhattan,Upper East Side,1
19303369,Hiroki,32792849,Manhattan,Inwood,37
19303369,Hiroki,32792970,Manhattan,Inwood,37
16664377,D,32794232,Manhattan,Lower East Side,3
246717334,Denise,32795950,Staten Island,Mariners Harbor,1
211136294,Sharon & Erika,32798710,Bronx,Schuylerville,5
211136294,Sharon & Erika,32799550,Bronx,Schuylerville,5
209587921,Gia,32801102,Manhattan,Kips Bay,1
211136294,Sharon & Erika,32801214,Bronx,Schuylerville,5
29602688,Lindsey,32802231,Manhattan,East Harlem,1
207000645,Tk,32802904,Manhattan,East Village,1
244819285,Jamika,32803072,Manhattan,Greenwich Village,1
105448689,Linda,32805038,Manhattan,Chelsea,1
154843406,Eugene,32805276,Manhattan,Harlem,2
244370442,Paramount Hotel,32805414,Manhattan,Theater District,7
9089718,Ramon,32806692,Brooklyn,Williamsburg,1
246791914,Rep,32806789,Brooklyn,Williamsburg,1
174668332,Karan,32807364,Brooklyn,Bedford-Stuyvesant,1
4606577,Zachariah And Jess,32808169,Brooklyn,Bedford-Stuyvesant,1
219517861,Sonder (NYC),32808737,Manhattan,Murray Hill,327
27559933,Ben,32808795,Manhattan,West Village,1
246806787,Xian,32808836,Bronx,Williamsbridge,1
219517861,Sonder (NYC),32808879,Manhattan,Murray Hill,327
45364547,Lauren,32809387,Queens,Arverne,1
246797434,Mel,32809670,Manhattan,Harlem,1
29959226,Elad,32810768,Queens,Kew Gardens Hills,1
246827568,Ang,32811391,Manhattan,Chelsea,1
5718871,Allison,32811501,Brooklyn,Greenpoint,1
245637171,Min,32812845,Manhattan,East Village,8
246849103,Kathleen,32813805,Brooklyn,Sunset Park,1
8589557,John,32813862,Bronx,Woodlawn,1
246851284,Jose,32814024,Queens,Flushing,1
1888085,Paulina,32814524,Queens,Astoria,1
9700935,Daniel,32815390,Queens,Astoria,1
49856034,Ellen,32815738,Brooklyn,Bushwick,1
69426967,Aviel,32816064,Manhattan,Hell's Kitchen,1
65098342,Lacey,32816486,Manhattan,Upper East Side,1
120616904,Rhykel & Glenny,32816601,Brooklyn,Cypress Hills,1
50449750,Nick,32816987,Manhattan,West Village,1
246886799,Morgan,32818195,Manhattan,East Village,1
146132198,Ronald And Cookie,32818383,Bronx,Wakefield,2
31147415,Ravi,32818954,Manhattan,Lower East Side,1
146132198,Ronald And Cookie,32819286,Bronx,Wakefield,2
29411897,Keith,32820306,Brooklyn,Bedford-Stuyvesant,1
246290852,Eddie,32820753,Brooklyn,Bedford-Stuyvesant,2
96311058,Donna,32820849,Brooklyn,Bedford-Stuyvesant,1
96773131,Erica,32821152,Manhattan,Greenwich Village,1
229496718,Shubham,32821769,Manhattan,Hell's Kitchen,1
246422621,Jimmy,32822073,Manhattan,Battery Park City,1
222476614,Melanie,32822356,Manhattan,Kips Bay,3
34780853,Tia,32826893,Manhattan,Flatiron District,1
25059364,Yogi,32828305,Manhattan,Kips Bay,3
246960941,Mordy,32828362,Manhattan,Hell's Kitchen,1
25059364,Yogi,32828462,Manhattan,Kips Bay,3
190921808,John,32831206,Manhattan,Hell's Kitchen,47
6447195,Aurora,32833064,Brooklyn,Williamsburg,2
2279174,Svetlana,32834210,Manhattan,Murray Hill,1
4094038,Alex,32834423,Brooklyn,Williamsburg,4
247013511,Frank,32835357,Queens,Jackson Heights,6
10337544,Christiana,32836385,Brooklyn,Fort Greene,1
100112994,Felix,32837714,Queens,Long Island City,2
43207895,Alexandra,32837987,Brooklyn,Bedford-Stuyvesant,2
246225955,Michael,32838270,Manhattan,Midtown,1
3003330,Hadass,32838331,Brooklyn,Bedford-Stuyvesant,3
202350344,Diana Carolina,32838697,Queens,East Elmhurst,2
2370813,Anastasia,32839377,Brooklyn,Gowanus,2
29927802,Claire,32839529,Brooklyn,Kensington,1
64783050,Steven,32840036,Manhattan,Stuyvesant Town,1
55025690,Clara,32840500,Brooklyn,Williamsburg,1
219517861,Sonder (NYC),32840626,Manhattan,Financial District,327
7598620,Daniel,32841296,Brooklyn,Bushwick,1
233227636,Waqas,32841690,Brooklyn,Flatlands,2
247064022,Sunny,32841707,Queens,Flushing,1
233227636,Waqas,32842295,Brooklyn,Flatlands,2
247072396,Andrea,32843454,Manhattan,Upper East Side,1
105225699,Serena,32844039,Queens,Flushing,2
80933709,Jacqueline,32844072,Queens,East Elmhurst,2
4087531,Isabel & Micah,32844370,Manhattan,Hell's Kitchen,1
46231814,Amber,32844387,Manhattan,East Village,3
244370442,Paramount Hotel,32844588,Manhattan,Theater District,7
244217586,Rajwinder,32844884,Queens,Jamaica,1
139238261,Ilya,32845010,Queens,Fresh Meadows,1
74205904,Carly,32845131,Manhattan,East Harlem,1
111723,Kat,32845242,Queens,Ditmars Steinway,1
242924411,James And Laureta,32845331,Brooklyn,Bedford-Stuyvesant,5
242924411,James And Laureta,32845516,Brooklyn,Bedford-Stuyvesant,5
1019963,Renzo,32845716,Brooklyn,Williamsburg,1
247104282,Sean,32846103,Brooklyn,Bedford-Stuyvesant,2
145878384,Denise,32847003,Brooklyn,Crown Heights,7
37703550,Steve,32847146,Manhattan,Washington Heights,1
247118366,Paul,32847511,Manhattan,Hell's Kitchen,1
246910562,Stefany,32848199,Brooklyn,Bay Ridge,1
39890192,Laura,32848619,Manhattan,Upper West Side,12
22171095,George & Diana,32854456,Queens,Astoria,2
107434423,Blueground,32856048,Manhattan,West Village,232
247189581,Helena,32857508,Brooklyn,Fort Greene,5
242924411,James And Laureta,32857674,Brooklyn,Bedford-Stuyvesant,5
129047499,Bret,32857918,Manhattan,Hell's Kitchen,1
242924411,James And Laureta,32858018,Brooklyn,Bedford-Stuyvesant,5
8454981,Artez,32858895,Manhattan,Hell's Kitchen,1
171636572,Keegan,32859066,Brooklyn,Bushwick,1
10283936,Kate,32860008,Brooklyn,Bedford-Stuyvesant,1
247212166,Issouf,32860550,Bronx,Mott Haven,1
173685298,Janet,32861073,Manhattan,Midtown,11
17842449,Marisa,32862140,Manhattan,Kips Bay,1
235905088,Dominique,32864955,Manhattan,Upper West Side,1
157422070,Georgiana,32864985,Manhattan,Upper West Side,1
141645843,Gedan,32865017,Queens,Jamaica,2
3179866,Gonzalo And Nora,32865372,Queens,Jamaica,2
11175,Teri,32865732,Brooklyn,Prospect-Lefferts Gardens,1
1159268,Max,32866480,Manhattan,Chinatown,1
219517861,Sonder (NYC),32866678,Manhattan,Murray Hill,327
247189581,Helena,32867399,Brooklyn,Fort Greene,5
33607268,Anne,32869060,Manhattan,Hell's Kitchen,1
9773038,Yuki,32869379,Brooklyn,Bedford-Stuyvesant,3
60668386,Madison,32870169,Manhattan,West Village,1
246865215,Mia,32870748,Brooklyn,Williamsburg,1
18170444,Sebastian,32871846,Brooklyn,Carroll Gardens,2
243875619,David,32872356,Brooklyn,Bedford-Stuyvesant,2
145984241,Diego,32872437,Queens,Astoria,1
211280779,Kourtney,32873781,Brooklyn,Bedford-Stuyvesant,1
55586606,Stacey,32874495,Manhattan,Hell's Kitchen,1
247335568,Evelyn,32874857,Queens,Long Island City,7
118403993,Arielle,32875637,Brooklyn,Williamsburg,2
59583716,Shai,32876011,Manhattan,Upper East Side,1
71968525,Raya,32876527,Brooklyn,Borough Park,1
238544255,Kynara,32884159,Brooklyn,Bedford-Stuyvesant,1
158872351,Kelly,32884505,Brooklyn,Bedford-Stuyvesant,1
2938649,Danielle,32885270,Manhattan,Chelsea,1
247411073,Antwoine,32886217,Brooklyn,Crown Heights,1
169587048,Jay/Carolina Bastidas Family,32886361,Brooklyn,Cypress Hills,2
203890641,Vinicius,32886967,Queens,Ditmars Steinway,2
82190014,Kristin,32888484,Brooklyn,East Flatbush,1
175413,Angelo,32890197,Brooklyn,Bushwick,1
244544373,Valerie,32890299,Staten Island,St. George,2
219517861,Sonder (NYC),32890531,Manhattan,Midtown,327
247446830,Krista,32890591,Manhattan,Harlem,2
17827404,Erdi,32890647,Queens,Astoria,1
242296495,Angela,32891080,Brooklyn,East Flatbush,3
160356,Joseph,32891427,Manhattan,East Village,4
247453895,Kamila,32891722,Manhattan,Kips Bay,3
43207895,Alexandra,32892358,Brooklyn,Bedford-Stuyvesant,2
219517861,Sonder (NYC),32892533,Manhattan,Theater District,327
187487947,Diego,32892576,Brooklyn,Greenpoint,6
244330525,Lee,32892634,Brooklyn,Williamsburg,1
75064270,Audrey,32892845,Manhattan,Financial District,2
244096292,Rafael,32893084,Brooklyn,Prospect-Lefferts Gardens,1
144839232,Karla,32893569,Bronx,Mott Haven,1
9581668,Kirk,32894176,Manhattan,Kips Bay,1
9864136,Anthony,32894678,Brooklyn,Bushwick,26
206695257,Ronald,32894721,Queens,Queens Village,1
184750740,Juice,32896994,Bronx,Morrisania,4
184750740,Juice,32897532,Bronx,Morrisania,4
5365438,Elena,32897709,Brooklyn,Bushwick,1
20012998,Víctor,32897839,Brooklyn,Bedford-Stuyvesant,2
49164956,Abena,32898133,Brooklyn,Bedford-Stuyvesant,5
232665281,Melinda,32898150,Bronx,Concourse,1
21967943,Elise,32900798,Brooklyn,Bushwick,1
247538066,Edwin,32901262,Queens,Jackson Heights,1
33514370,Silvia,32908284,Brooklyn,Prospect-Lefferts Gardens,1
113295877,Jonathan,32912783,Staten Island,Tompkinsville,3
247628698,Gloria,32914064,Manhattan,Hell's Kitchen,2
246459949,Gk,32915389,Brooklyn,Bay Ridge,1
4534893,Alex,32915674,Manhattan,Theater District,4
247644516,Alexa,32915763,Brooklyn,Bedford-Stuyvesant,1
1190978,Linden & Bah,32916183,Manhattan,Harlem,2
76394560,Chris,32916190,Brooklyn,Bushwick,1
247649713,Matthew,32916378,Manhattan,Upper East Side,1
129412544,Gleason,32917116,Brooklyn,Williamsburg,1
247013511,Frank,32917795,Queens,Jackson Heights,6
247662050,Grinis,32917917,Brooklyn,Cypress Hills,1
197516314,Genny,32918029,Staten Island,Port Richmond,3
247013511,Frank,32918155,Queens,Jackson Heights,6
245258532,Elena,32919210,Queens,Kew Gardens,2
247673988,Adrian,32919247,Brooklyn,Bushwick,2
247673988,Adrian,32919980,Brooklyn,Bushwick,2
245258532,Elena,32920030,Queens,Kew Gardens,2
85488730,Reynald,32920121,Brooklyn,Bushwick,1
3228429,Austin,32920999,Manhattan,Harlem,1
136010789,Rebeca & John @ Bedly,32921148,Brooklyn,Bushwick,2
168891738,Miguel & Marisol,32921617,Bronx,Unionport,2
53725579,William,32922087,Manhattan,Washington Heights,3
7752638,Colin And Madelaine,32922463,Brooklyn,Sunset Park,1
11018124,Alea,32923358,Manhattan,Upper West Side,1
107434423,Blueground,32926087,Manhattan,Hell's Kitchen,232
17577495,Ramiro & Jeff,32928652,Manhattan,Hell's Kitchen,3
16237721,Marco,32929439,Bronx,Port Morris,1
46789694,Tapashi,32929482,Queens,Springfield Gardens,2
15672224,Michael,32932554,Brooklyn,Sheepshead Bay,1
159598333,Sol,32933643,Manhattan,Upper East Side,5
90043913,Yudum,32935473,Queens,Ditmars Steinway,2
38352826,Devin,32935877,Manhattan,East Village,1
51596474,Antony,32935986,Brooklyn,Gravesend,12
239658197,Shawn,32936398,Manhattan,East Harlem,1
211303730,Raj,32936990,Queens,South Ozone Park,1
2196224,Sally,32937132,Manhattan,East Village,4
13412901,Daniel,32937689,Brooklyn,Bushwick,1
1580711,Dawn,32937802,Brooklyn,Clinton Hill,1
166673485,Daniela,32938196,Brooklyn,Bushwick,1
168891738,Miguel & Marisol,32938308,Bronx,Unionport,2
33832598,Doreshia,32939925,Queens,Jamaica,1
97853468,Steven,32940382,Bronx,Hunts Point,4
247013511,Frank,32940875,Queens,Jackson Heights,6
102242694,Jess & Ben,32941264,Brooklyn,Bushwick,1
102114290,Bobby,32942408,Brooklyn,Williamsburg,1
229637274,Sonia,32942632,Queens,Elmhurst,2
51596474,Antony,32942981,Brooklyn,Gravesend,12
205151601,Thomas,32943558,Brooklyn,Crown Heights,1
247900765,Vic,32943585,Manhattan,Lower East Side,1
247900596,Sergo,32943764,Manhattan,Harlem,1
217484432,Dion,32944408,Queens,Ditmars Steinway,2
30168484,Eric,32954828,Brooklyn,Bedford-Stuyvesant,1
168729352,Anna,32955144,Manhattan,Kips Bay,1
31757676,Maite,32956331,Staten Island,Stapleton,1
248021206,Alen,32957830,Queens,Glendale,1
150273801,Angie,32959315,Queens,Glendale,1
56265076,Andrea,32959357,Queens,Kew Gardens Hills,2
248041579,Harkiran,32959389,Manhattan,Upper West Side,1
2361627,Will,32959453,Queens,Rockaway Beach,1
248050046,L.Anouk,32960518,Manhattan,Gramercy,1
245631422,Liam,32961345,Manhattan,Upper West Side,1
12748942,Veronica Gallardo,32961700,Manhattan,Upper West Side,1
248064547,Sara,32961822,Manhattan,Upper East Side,1
136621673,Kayla,32962251,Brooklyn,Crown Heights,1
1022166,Roda,32962319,Manhattan,East Village,1
187487947,Diego,32963138,Brooklyn,Greenpoint,6
19980949,Troy,32963218,Brooklyn,Greenpoint,1
67132329,Brian,32964403,Manhattan,Two Bridges,1
38043348,Moises,32964714,Manhattan,Harlem,2
7728754,Malika,32966499,Brooklyn,Crown Heights,4
38043348,Moises,32967426,Manhattan,East Harlem,2
187975743,R.Henry,32967988,Manhattan,Hell's Kitchen,8
152394865,Arline,32968738,Brooklyn,East Flatbush,3
2206966,Nik,32969639,Manhattan,West Village,1
248161322,Sergii,32973353,Brooklyn,Bushwick,14
248161322,Sergii,32974799,Brooklyn,Bushwick,14
248161322,Sergii,32975089,Brooklyn,Bushwick,14
248161322,Sergii,32975416,Brooklyn,Bushwick,14
12593328,Jeromy,32975511,Brooklyn,East Flatbush,3
19638146,Brett,32976324,Manhattan,SoHo,3
19638146,Brett,32977260,Manhattan,SoHo,3
33897850,Fatou,32978551,Manhattan,Washington Heights,1
97853468,Steven,32978570,Bronx,Hunts Point,4
7365223,Shay,32978962,Brooklyn,Greenpoint,1
49251674,Mirta,32979235,Brooklyn,Bedford-Stuyvesant,1
248202552,Stanislav,32979245,Brooklyn,Brighton Beach,1
5338560,Daniella,32980398,Brooklyn,Bedford-Stuyvesant,1
63640163,Erik,32982724,Bronx,Fordham,1
219517861,Sonder (NYC),32983049,Manhattan,Chelsea,327
592967,Portia,32983723,Brooklyn,Bedford-Stuyvesant,1
241567925,Paraskevi,32984848,Manhattan,Chinatown,1
239707721,Emily,32984993,Manhattan,Upper West Side,1
243501721,Emeline,32986532,Manhattan,Chinatown,1
141547523,Mathew,32986796,Manhattan,Harlem,1
91018434,Jack,32987477,Brooklyn,Sheepshead Bay,1
8033432,Tom,32987685,Manhattan,Hell's Kitchen,4
13697041,Patrick,32987851,Manhattan,Nolita,1
1786901,Shai,32987863,Manhattan,Upper East Side,9
248272030,Anissa,32989626,Queens,Woodside,1
60275401,Joel,32989719,Queens,Long Island City,1
248286585,Maria,32989829,Bronx,Kingsbridge,1
48958358,Geoff,32990259,Manhattan,Lower East Side,1
30698503,Sherry,32990282,Queens,Ditmars Steinway,1
10888067,Christina,32990481,Manhattan,SoHo,1
161135042,Valerie,32991664,Queens,Long Island City,1
92333417,Valerie,32991792,Brooklyn,Bedford-Stuyvesant,2
4158712,Marina,32991956,Brooklyn,Greenpoint,1
72660976,Joseph,32992183,Brooklyn,Williamsburg,1
28480501,Elisha,32992225,Manhattan,Nolita,1
1489654,Austin,32992390,Brooklyn,Williamsburg,1
248314431,David,32992438,Manhattan,Upper West Side,2
6085353,Anand,32992674,Brooklyn,Williamsburg,1
3777082,Stephen,32992944,Brooklyn,Bedford-Stuyvesant,1
96737879,Yury,32993357,Brooklyn,Williamsburg,3
50741398,Jessica,33001460,Manhattan,Upper West Side,4
248385708,Alexander,33002617,Brooklyn,Sheepshead Bay,1
248404100,Ligel,33005220,Bronx,Morris Heights,1
190981544,Martita,33007456,Brooklyn,Bedford-Stuyvesant,6
248421148,Justin,33007551,Manhattan,Roosevelt Island,2
7407743,Jack,33007610,Manhattan,Battery Park City,1
140630987,Jiali,33008059,Queens,Flushing,6
4688336,Richard,33010488,Manhattan,Midtown,1
248444631,Jehan,33010913,Queens,Ridgewood,1
29523138,Ita,33011379,Brooklyn,Williamsburg,2
139705987,Luz,33011581,Queens,East Elmhurst,1
196273418,Collen,33012494,Brooklyn,Williamsburg,1
245637171,Min,33013821,Manhattan,East Village,8
245637171,Min,33013974,Manhattan,East Village,8
245637171,Min,33014236,Manhattan,East Village,8
53632978,Annie,33014255,Brooklyn,Williamsburg,1
245637171,Min,33015342,Manhattan,East Village,8
245637171,Min,33015815,Manhattan,East Village,8
145975067,Ousmane,33019022,Manhattan,Harlem,3
248513181,Margie,33019100,Brooklyn,Bedford-Stuyvesant,1
45927588,Ido,33020831,Manhattan,Upper West Side,1
28375704,Ricardo,33022743,Brooklyn,Bushwick,1
248555214,Michelle,33023192,Queens,Astoria,2
248035116,Adam And Ana,33024132,Manhattan,Financial District,1
156158778,Sally,33029434,Manhattan,Upper West Side,12
6051414,Marshall,33032132,Manhattan,Battery Park City,1
248068752,Gúney,33033160,Manhattan,Hell's Kitchen,5
2300366,Yosub,33033214,Brooklyn,Williamsburg,2
248068752,Gúney,33034321,Manhattan,Hell's Kitchen,5
248068752,Gúney,33034744,Manhattan,Hell's Kitchen,5
27512264,Daniel,33034799,Brooklyn,Carroll Gardens,1
248068752,Gúney,33035339,Manhattan,Hell's Kitchen,5
248068752,Gúney,33035739,Manhattan,Hell's Kitchen,5
130279,Alvise,33035865,Brooklyn,Bushwick,1
4342052,Lea,33035945,Manhattan,Theater District,1
43063099,Aida,33036559,Queens,Astoria,1
248654228,Albeiro Y Katalina,33038003,Queens,East Elmhurst,4
32418402,Roxanne,33038028,Brooklyn,Crown Heights,2
216310452,Jorge,33038266,Queens,Ridgewood,1
40069144,J.L.,33038481,Brooklyn,Bedford-Stuyvesant,1
107434423,Blueground,33038567,Manhattan,Theater District,232
18869247,Jillian,33039061,Queens,Ridgewood,1
24520756,Lilly,33040208,Brooklyn,Williamsburg,1
248671285,Brian,33040300,Manhattan,Harlem,1
35927005,Kathy,33041216,Manhattan,Lower East Side,10
73369106,Adam,33041634,Brooklyn,Williamsburg,1
190981544,Martita,33042309,Brooklyn,Bedford-Stuyvesant,6
16637631,J.C & Johanna,33042347,Brooklyn,Williamsburg,1
41348157,Petra,33043051,Manhattan,East Harlem,3
70506007,Barry And Jimmy,33044053,Manhattan,Morningside Heights,1
248161322,Sergii,33044128,Brooklyn,Bushwick,14
154234826,Max,33044270,Manhattan,Harlem,1
52140932,Diana And Peter,33044381,Brooklyn,Bedford-Stuyvesant,7
52140932,Diana And Peter,33044727,Brooklyn,Bedford-Stuyvesant,7
61391963,Corporate Housing,33046019,Manhattan,Upper East Side,91
154525001,Rumana & Dan,33046072,Queens,Woodside,1
218481230,Flynn,33046111,Manhattan,East Village,1
248723983,Jeyruth,33046367,Manhattan,Hell's Kitchen,1
65613634,Sam,33046604,Brooklyn,Bedford-Stuyvesant,1
22217533,Kristin,33046682,Brooklyn,Park Slope,1
11391775,Aidin,33047256,Manhattan,Kips Bay,1
231103652,Christine,33047674,Manhattan,Harlem,1
3141293,Camila,33047896,Queens,Sunnyside,1
30445677,Andrey,33048925,Manhattan,Upper West Side,1
